id,name,startTime,endTime,category
457,Group A/US Open 2014/Mens Tournament/Fourth Round Matches/S Wawrinka v Robredo/Game Betting/Set 03,2014-09-01 20:00:00,2014-09-01 23:17:02,tennis
458,Group A/US Open 2014/Mens Tournament/Fourth Round Matches/Tsonga v A Murray,2014-09-01 18:00:00,2014-09-01 21:08:11,tennis
459,Group A/US Open 2014/Mens Tournament/Fourth Round Matches/Tsonga v A Murray/Game Betting/Set 02,2014-09-01 18:00:00,2014-09-01 20:05:56,tennis
460,Group A/US Open 2014/Mens Tournament/Player Specials,2014-08-25 15:00:00,2014-09-03 23:29:31,tennis
461,Group A/US Open 2014/Mens Tournament/Quarter Final Matches/Berdych v Ma Cilic,2014-09-04 17:30:00,2014-09-04 20:48:49,tennis
462,Group A/US Open 2014/Mens Tournament/Quarter Final Matches/Berdych v Ma Cilic/Game Betting/Set 02,2014-09-04 17:30:00,2014-09-04 19:13:37,tennis
463,Group A/US Open 2014/Mens Tournament/Quarter Final Matches/Monfils v Federer,2014-09-05 00:00:00,2014-09-05 03:39:01,tennis
464,Group A/US Open 2014/Mens Tournament/Quarter Final Matches/Monfils v Federer/Game Betting/Set 01,2014-09-05 00:00:00,2014-09-05 00:53:42,tennis
465,Group A/US Open 2014/Mens Tournament/Quarter Final Matches/Monfils v Federer/Game Betting/Set 02,2014-09-05 00:00:00,2014-09-05 01:16:23,tennis
466,Group A/US Open 2014/Mens Tournament/Quarter Final Matches/Monfils v Federer/Game Betting/Set 04,2014-09-05 00:00:00,2014-09-05 03:11:55,tennis
467,Group A/US Open 2014/Mens Tournament/Quarter Final Matches/Monfils v Federer/Game Betting/Set 05,2014-09-05 00:00:00,2014-09-05 03:38:53,tennis
468,Group A/US Open 2014/Mens Tournament/Quarter Final Matches/N Djokovic v A Murray,2014-09-04 00:30:00,2014-09-04 07:39:45,tennis
469,Group A/US Open 2014/Mens Tournament/Quarter Final Matches/N Djokovic v A Murray/Game Betting/Set 01,2014-09-04 00:30:00,2014-09-04 02:41:55,tennis
470,Group A/US Open 2014/Mens Tournament/Quarter Final Matches/N Djokovic v A Murray/Game Betting/Set 02,2014-09-04 00:30:00,2014-09-04 03:23:09,tennis
471,Group A/US Open 2014/Mens Tournament/Quarter Final Matches/N Djokovic v A Murray/Game Betting/Set 03,2014-09-04 00:30:00,2014-09-04 04:27:52,tennis
472,Group A/US Open 2014/Mens Tournament/Quarter Final Matches/S Wawrinka v Nishikori,2014-09-03 19:00:00,2014-09-03 23:29:22,tennis
473,Group A/US Open 2014/Mens Tournament/Quarter Final Matches/S Wawrinka v Nishikori/Game Betting/Set 03,2014-09-03 19:00:00,2014-09-03 20:53:12,tennis
474,Group A/US Open 2014/Mens Tournament/Quarter Final Matches/S Wawrinka v Nishikori/Game Betting/Set 04,2014-09-03 19:00:00,2014-09-03 22:25:32,tennis
475,Group A/US Open 2014/Mens Tournament/Quarter Final Matches/S Wawrinka v Nishikori/Game Betting/Set 05,2014-09-03 19:00:00,2014-09-03 23:29:11,tennis
476,Group A/US Open 2014/Mens Tournament/Semi Final Matches/Ma Cilic v Federer,2014-09-06 17:30:00,2014-09-06 22:13:34,tennis
477,Group A/US Open 2014/Mens Tournament/Semi Final Matches/Ma Cilic v Federer/Game Betting/Set 02,2014-09-06 17:30:00,2014-09-06 21:23:04,tennis
478,Group A/US Open 2014/Mens Tournament/Semi Final Matches/Ma Cilic v Federer/Game Betting/Set 03,2014-09-06 17:30:00,2014-09-06 22:05:31,tennis
479,Group A/US Open 2014/Mens Tournament/Semi Final Matches/N Djokovic v Nishikori,2014-09-06 16:00:00,2014-09-06 19:06:46,tennis
480,Group A/US Open 2014/Mens Tournament/Semi Final Matches/N Djokovic v Nishikori/Game Betting/Set 02,2014-09-06 16:00:00,2014-09-06 17:09:35,tennis
481,Group A/US Open 2014/Mens Tournament/Semi Final Matches/N Djokovic v Nishikori/Game Betting/Set 03,2014-09-06 16:00:00,2014-09-06 18:29:40,tennis
482,Group A/US Open 2014/Mens Tournament/Semi Final Matches/N Djokovic v Nishikori/Game Betting/Set 04,2014-09-06 16:00:00,2014-09-06 18:43:29,tennis
483,Group A/US Open 2014/Mens Tournament/Third Round Matches/A Mannarino v Bautista Agut,2014-08-31 18:00:00,2014-09-01 00:50:47,tennis
484,Group A/US Open 2014/Mens Tournament/Third Round Matches/Berdych v Gabashvili,2014-08-31 17:30:00,2014-09-01 00:02:11,tennis
485,Group A/US Open 2014/Mens Tournament/Third Round Matches/F Lopez v Thiem,2014-08-31 18:00:00,2014-09-01 07:55:14,tennis
486,Group A/US Open 2014/Mens Tournament/Third Round Matches/G Dimitrov v Goffin,2014-09-01 00:30:00,2014-09-01 03:32:22,tennis
487,Group A/US Open 2014/Mens Tournament/Third Round Matches/Kohlschreiber v Isner,2014-09-01 15:00:00,2014-09-01 10:00:54,tennis
488,Group A/US Open 2014/Mens Tournament/Third Round Matches/M Granollers v Federer,2014-08-31 18:00:00,2014-09-01 00:23:50,tennis
489,Group A/US Open 2014/Mens Tournament/Third Round Matches/Monfils v Gasquet,2014-08-31 21:00:00,2014-09-01 02:20:36,tennis
490,Group A/US Open 2014/Mixed Doubles/Chan/Hutchins v Peschke/Matkowski,2014-09-01 19:30:00,2014-09-01 22:49:13,tennis
491,Group A/US Open 2014/Mixed Doubles/Mirza/Soares v Chan/Hutchins,2014-09-03 19:30:00,2014-09-03 23:32:34,tennis
492,Group A/US Open 2014/Mixed Doubles/Mirza/Soares v Spears/Gonzalez,2014-09-05 16:30:00,2014-09-05 17:38:12,tennis
493,Group A/US Open 2014/Mixed Doubles/Mirza/Soares v Srebotnik/Bopanna,2014-09-01 21:00:00,2014-09-02 00:48:20,tennis
494,Group A/US Open 2014/Mixed Doubles/Spears/Gonzalez v Black/Paes,2014-09-01 21:00:00,2014-09-02 00:32:09,tennis
495,Group A/US Open 2014/Womens Tournament,2014-08-25 15:00:00,2014-09-07 22:12:05,tennis
496,Group A/US Open 2014/Womens Tournament/Doubles Matches/Black/Mirza v Diyas/Xu,2014-09-02 20:30:00,2014-09-02 21:44:50,tennis
497,Group A/US Open 2014/Womens Tournament/Doubles Matches/Black/Mirza v Jankovic/Koukalova,2014-09-01 18:00:00,2014-09-01 21:21:23,tennis
498,Group A/US Open 2014/Womens Tournament/Doubles Matches/Date-Krumm/Zahlavova Strycova v Hsieh/Peng,2014-09-01 18:00:00,2014-09-01 19:51:01,tennis
499,Group A/US Open 2014/Womens Tournament/Doubles Matches/Gajdosova/Tomljanovic v Hingis/Pennetta,2014-09-01 19:30:00,2014-09-01 21:13:56,tennis
500,Group A/US Open 2014/Womens Tournament/Doubles Matches/Hingis/Pennetta v Black/Mirza,2014-09-04 18:00:00,2014-09-04 20:39:18,tennis
501,Group A/US Open 2014/Womens Tournament/Doubles Matches/Hingis/Pennetta v Makarova/Vesnina,2014-09-06 19:00:00,2014-09-07 00:44:01,tennis
502,Group A/US Open 2014/Womens Tournament/Doubles Matches/Hingis/Pennetta v Peschke/Srebotnik,2014-09-02 19:00:00,2014-09-02 20:43:02,tennis
503,Group A/US Open 2014/Womens Tournament/Doubles Matches/Hlavackova/Zheng v Dabrowski/Rosolska,2014-09-01 15:00:00,2014-09-01 16:35:59,tennis
504,Group A/US Open 2014/Womens Tournament/Doubles Matches/Hlavackova/Zheng v Date-Krumm/Zahlavova Stry,2014-09-03 16:30:00,2014-09-03 19:27:05,tennis
505,Group A/US Open 2014/Womens Tournament/Doubles Matches/Kudryavtseva/Rodionova v Peschke/Srebotnik,2014-09-01 17:00:00,2014-09-01 19:35:36,tennis
506,Group A/US Open 2014/Womens Tournament/Doubles Matches/Makarova/Vesnina v Date-Krumm/Zahlavova Stry,2014-09-04 15:00:00,2014-09-04 17:03:43,tennis
507,Group A/US Open 2014/Womens Tournament/Doubles Matches/Williams/Williams v Makarova/Vesnina,2014-09-02 16:00:00,2014-09-02 18:12:15,tennis
508,Group A/US Open 2014/Womens Tournament/Fourth Round Matches/Bencic v J Jankovic,2014-08-31 23:00:00,2014-09-01 02:59:15,tennis
509,Group A/US Open 2014/Womens Tournament/Fourth Round Matches/E Makarova v Bouchard,2014-09-01 18:30:00,2014-09-01 21:04:31,tennis
510,Group A/US Open 2014/Womens Tournament/Fourth Round Matches/Krunic v Azarenka,2014-09-01 23:00:00,2014-09-02 01:40:54,tennis
511,Group A/US Open 2014/Womens Tournament/Fourth Round Matches/Krunic v Azarenka/Game Betting/Set 02,2014-09-02 00:00:00,2014-09-02 00:53:37,tennis
512,Group A/US Open 2014/Womens Tournament/Fourth Round Matches/L Safarova v S Peng,2014-08-31 20:00:00,2014-09-01 01:38:32,tennis
513,Group A/US Open 2014/Womens Tournament/Fourth Round Matches/Pennetta v Dellacqua,2014-09-01 15:00:00,2014-09-01 17:34:55,tennis
514,Group A/US Open 2014/Womens Tournament/Fourth Round Matches/Ser Williams v Kanepi,2014-09-01 16:30:00,2014-09-01 18:03:18,tennis
515,Group A/US Open 2014/Womens Tournament/Quarter Final Matches/Azarenka v E Makarova,2014-09-03 16:30:00,2014-09-03 18:26:38,tennis
516,Group A/US Open 2014/Womens Tournament/Quarter Final Matches/Bencic v S Peng,2014-09-02 15:00:00,2014-09-02 18:15:44,tennis
517,Group A/US Open 2014/Womens Tournament/Quarter Final Matches/Ser Williams v Pennetta,2014-09-03 23:00:00,2014-09-04 01:23:48,tennis
518,Group A/US Open 2014/Womens Tournament/Quarter Final Matches/Ser Williams v Pennetta/Game Betting/Set 01,2014-09-03 23:00:00,2014-09-04 00:44:34,tennis
519,Group A/US Open 2014/Womens Tournament/Quarter Final Matches/Wozniacki v Errani,2014-09-03 01:00:00,2014-09-03 02:57:34,tennis
520,Group A/US Open 2014/Womens Tournament/Quarter Final Matches/Wozniacki v Errani/Game Betting/Set 01,2014-09-03 01:00:00,2014-09-03 01:59:12,tennis
521,Group A/US Open 2014/Womens Tournament/Quarter Final Matches/Wozniacki v Errani/Game Betting/Set 02,2014-09-03 01:00:00,2014-09-03 02:41:53,tennis
522,Group A/US Open 2014/Womens Tournament/Semi Final Matches/S Peng v Wozniacki,2014-09-05 17:45:00,2014-09-05 20:20:57,tennis
523,Group A/US Open 2014/Womens Tournament/Semi Final Matches/S Peng v Wozniacki/Game Betting/Set 02,2014-09-05 17:45:00,2014-09-05 19:52:26,tennis
524,Group A/US Open 2014/Womens Tournament/Semi Final Matches/Ser Williams v E Makarova,2014-09-05 19:45:00,2014-09-05 21:44:31,tennis
525,Group A/US Open 2014/Womens Tournament/Semi Final Matches/Ser Williams v E Makarova/Game Betting/Set 01,2014-09-05 19:45:00,2014-09-05 20:59:21,tennis
526,Group A/US Open 2014/Womens Tournament/Semi Final Matches/Ser Williams v E Makarova/Game Betting/Set 02,2014-09-05 19:45:00,2014-09-05 21:41:19,tennis
527,Group A/US Open 2014/Womens Tournament/The Final/Ser Williams v Wozniacki,2014-09-07 20:30:00,2014-09-07 22:17:05,tennis
528,Group A/US Open 2014/Womens Tournament/The Final/Ser Williams v Wozniacki/Game Betting/Set 01,2014-09-07 20:30:00,2014-09-07 21:25:06,tennis
529,Group A/US Open 2014/Womens Tournament/The Final/Ser Williams v Wozniacki/Game Betting/Set 02,2014-09-07 20:30:00,2014-09-07 21:49:08,tennis
530,Hong Kong Soccer/HKFA 1. Division/Fixtures 07 September/Double Flower FA v Southern District RSA,2014-09-07 05:30:00,2014-09-07 07:17:58,soccer
531,Hungarian Soccer/Hungarian League Cup/Fixtures 02 September/Cegledi v Diosgyori,2014-09-02 14:30:00,2014-09-02 16:16:17,soccer
532,Hungarian Soccer/Hungarian League Cup/Fixtures 02 September/Debrecen v Szeged 2011,2014-09-02 14:30:00,2014-09-02 16:18:40,soccer
533,Hungarian Soccer/Hungarian League Cup/Fixtures 02 September/Gyori v Honved,2014-09-02 16:00:00,2014-09-02 17:52:30,soccer
534,Hungarian Soccer/Hungarian League Cup/Fixtures 02 September/Szigetszentmiklosi v Pecsi Mecsek,2014-09-02 14:30:00,2014-09-02 16:16:54,soccer
535,Hungarian Soccer/Hungarian League Cup/Fixtures 03 September/MTK Budapest v Dunaujvaros,2014-09-03 12:00:00,2014-09-03 12:15:59,soccer
536,Hungarian Soccer/Hungarian League Cup/Fixtures 03 September/Paks v Ferencvaros,2014-09-03 16:00:00,2014-09-03 17:48:55,soccer
537,Hungarian Soccer/Hungarian NB II/Fixtures 05 September/Mezokovesd-Zsory v Bekescsaba,2014-09-05 13:30:00,2014-09-05 14:21:10,soccer
538,Hungarian Soccer/Hungarian NB II/Fixtures 06 September/Vasas v FC Ajka,2014-09-06 17:30:00,2014-09-06 19:17:27,soccer
539,Hungarian Soccer/Hungarian U21 League/Fixtures 05 September/MTK Budapest U21 v Pecsi Mecsek FC U21,2014-09-05 13:00:00,2014-09-05 14:05:40,soccer
540,Hungarian Soccer/Hungarian U21 League/Fixtures 06 September/Vasas Budapest SC U21 v Dunakanyar Vac U21,2014-09-06 11:00:00,2014-09-06 13:00:29,soccer
541,Icelandic Soccer/Icelandic First Division/Fixtures 04 September/Haukar v Selfoss,2014-09-04 18:00:00,2014-09-04 19:50:25,soccer
542,Icelandic Soccer/Icelandic First Division/Fixtures 04 September/KV v IA Akranes,2014-09-04 18:00:00,2014-09-04 19:51:46,soccer
543,Icelandic Soccer/Icelandic First Division/Fixtures 04 September/Leiknir R v Throttur,2014-09-04 18:00:00,2014-09-04 19:52:34,soccer
544,Icelandic Soccer/Third Division - Promotion Playoffs/Fixtures 02 September/KH Hlidarendi v Kari,2014-09-02 17:30:00,2014-09-02 19:19:44,soccer
545,Indian Soccer/Calcutta Premier Division/Fixtures 01 September/Kalighat MS v Army XI,2014-09-01 09:30:00,2014-09-01 11:29:25,soccer
546,Indian Soccer/Calcutta Premier Division/Fixtures 03 September/Mohun Bagan v SAI Training Centre,2014-09-03 10:30:00,2014-09-03 12:28:38,soccer
547,Indian Soccer/Calcutta Premier Division/Fixtures 04 September/BN Railways v Southern Samity FC,2014-09-04 10:00:00,2014-09-04 11:35:11,soccer
548,Indian Soccer/Calcutta Premier Division/Fixtures 06 September/Mohun Bagan v Aryan Club,2014-09-06 10:30:00,2014-09-06 12:27:05,soccer
549,Indian Soccer/Goa Professional League/Fixtures 01 September/Goa Velha SC v Churchill Brothers,2014-09-01 10:30:00,2014-09-01 12:24:00,soccer
550,Indian Soccer/Goa Professional League/Fixtures 04 September/Vasco SC v SESA Football Academy,2014-09-04 10:30:00,2014-09-04 12:24:06,soccer
551,Indonesian Soccer/Indonesian Super League/Fixtures 05 September/Persita Tangerang v Pelita Bandung Raya,2014-09-05 08:30:00,2014-09-05 10:24:37,soccer
552,International Friendlies 2014/Fixtures 06 September/Spain (W) v Angola (W),2014-09-06 17:00:00,2014-09-06 18:37:28,basket
553,Internationals/Fixtures 02 September / Vietnam v Vietnam U23,2014-09-02 10:00:00,2014-09-02 11:42:13,soccer
554,Internationals/International Friendly/Fixtures 03 September / Czech Republic v USA,2014-09-03 18:15:00,2014-09-03 20:09:51,soccer
555,Internationals/International Friendly/Fixtures 03 September / Denmark v Turkey,2014-09-03 18:00:00,2014-09-03 19:52:28,soccer
556,Internationals/International Friendly/Fixtures 03 September / England v Norway,2014-09-03 19:00:00,2014-09-03 20:55:08,soccer
557,Internationals/International Friendly/Fixtures 03 September / Germany v Argentina,2014-09-03 18:45:00,2014-09-03 20:41:34,soccer
558,Internationals/International Friendly/Fixtures 03 September / Lithuania v U.A.E.,2014-09-03 16:30:00,2014-09-03 18:31:58,soccer
559,Internationals/International Friendly/Fixtures 03 September / Morocco v Qatar,2014-09-03 19:00:00,2014-09-03 20:55:12,soccer
560,Internationals/International Friendly/Fixtures 03 September / Rep of Ireland v Oman,2014-09-03 18:45:00,2014-09-03 20:36:58,soccer
561,Internationals/International Friendly/Fixtures 03 September / Russia v Azerbaijan,2014-09-03 15:00:00,2014-09-03 16:51:15,soccer
562,Internationals/International Friendly/Fixtures 03 September/Ukraine v Moldova,2014-09-03 17:00:00,2014-09-03 18:54:09,soccer
563,Internationals/International Friendly/Fixtures 04 September / Belgium v Australia,2014-09-04 18:45:00,2014-09-04 20:40:19,soccer
564,Internationals/International Friendly/Fixtures 04 September / Croatia v Cyprus,2014-09-04 18:15:00,2014-09-04 20:04:04,soccer
565,Internationals/International Friendly/Fixtures 04 September / France v Spain,2014-09-04 19:00:00,2014-09-04 20:53:23,soccer
566,Internationals/International Friendly/Fixtures 04 September / Italy v Netherlands,2014-09-04 18:45:00,2014-09-04 20:40:14,soccer
567,Internationals/International Friendly/Fixtures 04 September / Slovakia v Malta,2014-09-04 16:20:00,2014-09-04 18:12:37,soccer
568,Internationals/International Friendly/Fixtures 04 September / Sweden v Estonia,2014-09-04 17:45:00,2014-09-04 19:40:16,soccer
569,Internationals/International Friendly/Fixtures 04 September/Belarus v Tajikistan,2014-09-04 16:00:00,2014-09-04 17:50:42,soccer
570,Internationals/International Friendly/Fixtures 04 September/Iraq v Peru,2014-09-04 15:30:00,2014-09-04 17:31:07,soccer
571,Internationals/International Friendly/Fixtures 04 September/Italy v Netherlands,2014-09-04 18:45:00,2014-09-04 20:40:55,soccer
572,Internationals/International Friendly/Fixtures 04 September/Uzbekistan v Jordan,2014-09-04 14:00:00,2014-09-04 15:55:32,soccer
573,Internationals/International Friendly/Fixtures 05 September / Japan v Uruguay,2014-09-05 10:25:00,2014-09-05 12:19:42,soccer
574,Internationals/International Friendly/Fixtures 05 September / Kazakhstan v Kyrgyzstan,2014-09-05 13:00:00,2014-09-05 14:37:05,soccer
575,Internationals/International Friendly/Fixtures 06 September / Brazil v Colombia,2014-09-06 01:00:00,2014-09-06 02:58:02,soccer
576,Internationals/International Friendly/Fixtures 06 September / Singapore v Papua New Guinea,2014-09-06 11:30:00,2014-09-06 13:25:06,soccer
577,Internationals/International Friendly/Fixtures 06 September / Vietnam v Hong Kong,2014-09-06 10:00:00,2014-09-06 11:57:48,soccer
578,Internationals/International Friendly/Fixtures 07 September / Morocco v Libya,2014-09-07 19:00:00,2014-09-07 20:52:55,soccer
579,Internationals/International Friendly/Fixtures 07 September/Serbia v France,2014-09-07 18:45:00,2014-09-07 20:35:37,soccer
580,Iranian Soccer/Pro League/Fixtures 05 September/Saipa v Zobahan,2014-09-05 13:00:00,2014-09-05 14:59:28,soccer
581,Irish Soccer/Airtricity First Division/Fixtures 05 September/Waterford v Shelbourne,2014-09-05 18:45:00,2014-09-05 20:36:18,soccer
582,Irish Soccer/Airtricity Premier Division/Fixtures 05 September/St Patricks v Dundalk,2014-09-05 18:05:00,2014-09-05 20:01:53,soccer
583,Irish Soccer/FAI Ford Cup/Fixtures 01 September/Shelbourne v St Patricks,2014-09-01 19:00:00,2014-09-01 19:46:39,soccer
584,Israeli Soccer/Israeli Liga Leumit/Fixtures 05 September/Bnei Yehuda v Hapoel Kfar Saba,2014-09-05 13:30:00,2014-09-05 15:24:21,soccer
585,Israeli Soccer/Israeli Liga Leumit/Fixtures 05 September/Hapoel Jerusalem v Maccabi Yavne,2014-09-05 13:00:00,2014-09-05 14:54:56,soccer
586,Israeli Soccer/Israeli Liga Leumit/Fixtures 05 September/Ironi Tiberias v Maccabi Herzliya,2014-09-05 13:00:00,2014-09-05 14:56:11,soccer
587,Israeli Soccer/Israeli Premier League Cup/Fixtures 06 September/Bnei Sakhnin v Maccabi Haifa,2014-09-06 17:30:00,2014-09-06 19:23:50,soccer
588,Italian Soccer/Campeonato Primavera/Fixtures 05 September/Ternana Calcio U19 v Calcio Catania U19,2014-09-05 12:00:00,2014-09-05 13:52:15,soccer
589,Italian Soccer/Lega Pro/Fixtures 06 September/Carrarese v Pistoiese,2014-09-06 15:00:00,2014-09-06 15:40:13,soccer
590,Italian Soccer/Lega Pro/Fixtures 06 September/Novara v Feralpisalo,2014-09-06 17:30:00,2014-09-06 19:20:00,soccer
591,Italian Soccer/Lega Pro/Fixtures 07 September/Santarcangelo v Pisa,2014-09-07 09:00:00,2014-09-07 10:51:25,soccer
592,Italian Soccer/Serie B/Fixtures 01 September / Modena v Cittadella,2014-09-01 18:30:00,2014-09-01 20:25:49,soccer
593,Italian Soccer/Serie B/Fixtures 01 September/Modena v Cittadella,2014-09-01 18:30:00,2014-09-01 20:27:23,soccer
594,Italian Soccer/Serie B/Fixtures 06 September/Brescia v Livorno,2014-09-06 18:30:00,2014-09-06 20:25:10,soccer
595,Italian Soccer/Serie B/Fixtures 06 September/Latina v Crotone,2014-09-06 16:00:00,2014-09-06 17:54:27,soccer
596,Italian Soccer/Serie B/Fixtures 07 September/Bari v Perugia,2014-09-07 18:30:00,2014-09-07 20:24:05,soccer
597,Italian Soccer/Serie B/Fixtures 07 September/Bologna v Entella,2014-09-07 13:00:00,2014-09-07 14:57:53,soccer
598,Italian Soccer/Serie B/Fixtures 07 September/Carpi v Varese,2014-09-07 13:00:00,2014-09-07 14:52:09,soccer
