id,name,startTime,endTime,category
599,Italian Soccer/Serie B/Fixtures 07 September/Cittadella v Avellino,2014-09-07 13:00:00,2014-09-07 14:52:41,soccer
600,Italian Soccer/Serie B/Fixtures 07 September/Pro Vercelli v Catania,2014-09-07 16:00:00,2014-09-07 17:55:41,soccer
601,Italian Soccer/Serie B/Fixtures 07 September/Trapani v Vicenza,2014-09-07 13:00:00,2014-09-07 13:51:15,soccer
602,Japanese Soccer/Emperors Cup/Fixtures 07 September/FC Tokyo v Shimizu,2014-09-07 10:00:00,2014-09-07 11:56:09,soccer
603,Japanese Soccer/J2 League/Fixtures 06 September/Okayama v Iwata,2014-09-06 09:30:00,2014-09-06 11:25:06,soccer
604,Japanese Soccer/J2 League/Fixtures 06 September/Shonan v Matsumoto,2014-09-06 10:00:00,2014-09-06 11:56:51,soccer
605,Japanese Soccer/J2 League/Fixtures 06 September/Tokyo-V v Kamatamare Sanuki,2014-09-06 09:00:00,2014-09-06 10:57:09,soccer
606,Japanese Soccer/J2 League/Fixtures 06 September/Toyama v FC Gifu,2014-09-06 09:00:00,2014-09-06 11:04:23,soccer
607,Japanese Soccer/J2 League/Fixtures 06 September/Yokohama FC v Thespakusatsu Gunma,2014-09-06 09:00:00,2014-09-06 10:55:19,soccer
608,Japanese Soccer/J3 League/Fixtures 05 September/Yokohama SCC v Grulla Morioka,2014-09-05 10:00:00,2014-09-05 11:53:27,soccer
609,Japanese Soccer/J3 League/Fixtures 07 September/SC Sagamihara v Tottori,2014-09-07 06:00:00,2014-09-07 07:51:48,soccer
610,Japanese Soccer/Nabisco Cup/Fixtures 03 September/Hiroshima v Urawa,2014-09-03 10:00:00,2014-09-03 11:56:13,soccer
611,Japanese Soccer/Nabisco Cup/Fixtures 03 September/Yokohama FM v Kashiwa,2014-09-03 10:30:00,2014-09-03 12:21:15,soccer
612,Japanese Soccer/Nabisco Cup/Fixtures 07 September/Kashiwa v Yokohama FM,2014-09-07 10:00:00,2014-09-07 11:55:28,soccer
613,Japanese Soccer/Nabisco Cup/Fixtures 07 September/Kawasaki v C-Osaka,2014-09-07 10:00:00,2014-09-07 11:56:38,soccer
614,Malaysian Soccer/Malaysia Cup/Fixtures 02 September/Johor Darul Tazim II v Pahang,2014-09-02 12:45:00,2014-09-02 14:44:06,soccer
615,N Irish Soccer/NIFL Premiership/Fixtures 06 September/Glentoran v Coleraine,2014-09-06 14:00:00,2014-09-06 15:54:08,soccer
616,N Irish Soccer/NIFL Premiership/Fixtures 06 September/Institute v Glenavon,2014-09-06 14:00:00,2014-09-06 15:27:03,soccer
617,North American Soccer/MLS/Fixtures 01 September/Chivas USA v Los Angeles,2014-09-01 00:00:00,2014-09-01 01:59:09,soccer
618,North American Soccer/MLS/Fixtures 04 September/Chivas USA v Seattle,2014-09-04 02:30:00,2014-09-04 04:29:52,soccer
619,North American Soccer/MLS/Fixtures 04 September/New England v Kansas City,2014-09-03 23:30:00,2014-09-04 01:32:32,soccer
620,North American Soccer/MLS/Fixtures 06 September/Toronto FC v Philadelphia,2014-09-06 18:00:00,2014-09-06 20:02:02,soccer
621,North American Soccer/MLS/Fixtures 07 September/Columbus v Chivas USA,2014-09-07 19:00:00,2014-09-07 19:55:14,soccer
622,North American Soccer/MLS/Fixtures 07 September/Houston Dynamo v Montreal Impact,2014-09-07 00:30:00,2014-09-07 02:30:02,soccer
623,North American Soccer/MLS/Fixtures 07 September/New York Red Bulls v Kansas City,2014-09-06 23:30:00,2014-09-07 01:49:59,soccer
624,North American Soccer/MLS/Fixtures 07 September/Portland Timbers v San Jose Earthquakes,2014-09-07 21:00:00,2014-09-07 22:14:22,soccer
625,North American Soccer/MLS/Fixtures 07 September/Real Salt Lake v Dallas,2014-09-07 02:00:00,2014-09-07 04:00:16,soccer
626,North American Soccer/MLS/Fixtures 07 September/Vancouver Whitecaps v D. C. Utd,2014-09-07 02:00:00,2014-09-07 04:05:21,soccer
627,North American Soccer/North American Soccer League/Fixtures 07 September/Minnesota Utd v Tampa Bay Rowdies,2014-09-07 00:00:00,2014-09-07 02:01:04,soccer
628,North American Soccer/North American Soccer League/Fixtures 07 September/New York Cosmos v Fort Lauderdale,2014-09-06 23:00:00,2014-09-07 01:02:14,soccer
629,North American Soccer/USL Pro/Fixtures 02 September/Los Angeles Galaxy II v Richmond Kickers,2014-09-02 02:30:00,2014-09-02 04:28:41,soccer
630,North American Soccer/USL Pro/Fixtures 06 September/Charleston Battery v Harrisburg,2014-09-05 23:30:00,2014-09-06 00:22:55,soccer
631,North American Soccer/USL Pro/Fixtures 07 September/Rochester Rhinos v Wilmington,2014-09-07 20:05:00,2014-09-07 22:10:59,soccer
632,Norwegian Soccer/Norwegian 1. Division/Fixtures 01 September/Ranheim v Mjondalen,2014-09-01 17:00:00,2014-09-01 18:50:53,soccer
633,Norwegian Soccer/Norwegian 1. Division/Fixtures 05 September/Mjondalen v Tromso,2014-09-05 17:00:00,2014-09-05 18:51:29,soccer
634,Norwegian Soccer/Norwegian 2. Division/Fixtures 01 September/Rosenborg II v Rodde,2014-09-01 16:00:00,2014-09-01 17:52:08,soccer
635,Norwegian Soccer/Norwegian 2. Division/Fixtures 01 September/Stabaek II v Fana,2014-09-01 16:00:00,2014-09-01 17:52:27,soccer
636,Norwegian Soccer/Norwegian 3. Division/Fixtures 01 September/Bryne FK II v Sola FK,2014-09-01 16:00:00,2014-09-01 17:19:49,soccer
637,Panama Soccer/Panama Primera Division/Fixtures 06 September/CA Independiente v Alianza FC (Panama),2014-09-06 02:00:00,2014-09-06 03:56:47,soccer
638,Paraguayan Soccer/Paraguayan Primera/Fixtures 05 September/General Diaz v Rubio Nu,2014-09-05 21:00:00,2014-09-05 22:48:11,soccer
639,Paraguayan Soccer/Paraguayan Primera/Fixtures 06 September/Deportivo Capiata v Guarani (Par),2014-09-05 23:00:00,2014-09-06 01:15:22,soccer
640,Paraguayan Soccer/Paraguayan Primera/Fixtures 07 September/Libertad v Olimpia,2014-09-06 23:00:00,2014-09-07 00:55:06,soccer
641,Paraguayan Soccer/Paraguayan Primera/Fixtures 07 September/Sol de America v 12 de Octubre,2014-09-07 20:30:00,2014-09-07 22:23:56,soccer
642,Paraguayan Soccer/Paraguayan Primera/Fixtures 31 August   /Guarani (Par) v Libertad,2014-08-31 22:30:00,2014-09-01 00:21:13,soccer
643,Peruvian Soccer/Peru Primera Division/Fixtures 06 September/Leon de Huanuco v Real Garcilaso,2014-09-06 17:45:00,2014-09-06 19:53:43,soccer
644,Peruvian Soccer/Peru Primera Division/Fixtures 07 September/San Simon v Juan Aurich,2014-09-07 16:15:00,2014-09-07 18:09:03,soccer
645,Peruvian Soccer/Peru Primera Division/Fixtures 07 September/Sport Huancayo v Universitario,2014-09-07 18:30:00,2014-09-07 20:21:22,soccer
646,Polish Soccer/Polish 1. Liga/Fixtures 06 September/Arka Gdynia v Nieciecza,2014-09-06 12:45:00,2014-09-06 14:32:56,soccer
647,Polish Soccer/Polish 1. Liga/Fixtures 06 September/Olimpia Grudziadz v Bytovia Bytow,2014-09-06 15:00:00,2014-09-06 16:53:27,soccer
648,Polish Soccer/Polish 1. Liga/Fixtures 07 September/Dolcan Zabki v Wisla Plock,2014-09-07 10:15:00,2014-09-07 12:05:26,soccer
649,Polish Soccer/Polish 1. Liga/Fixtures 07 September/Zaglebie Lubin v Stomil Olsztyn,2014-09-07 10:30:00,2014-09-07 11:19:46,soccer
650,Polish Soccer/Polish 2. Liga/Fixtures 07 September/FKS Stal Mielec v KP Blekitni,2014-09-07 14:00:00,2014-09-07 15:50:18,soccer
651,Portuguese Soccer/Primeira Liga/Fixtures 01 September/Rio Ave v Boavista,2014-09-01 19:00:00,2014-09-01 20:49:23,soccer
652,Portuguese Soccer/Segunda Liga/Fixtures 06 September/Braga B v Freamunde,2014-09-06 16:00:00,2014-09-06 17:48:32,soccer
653,Portuguese Soccer/Segunda Liga/Fixtures 07 September/Academico de Viseu v Trofense,2014-09-07 16:00:00,2014-09-07 17:51:30,soccer
654,Portuguese Soccer/Segunda Liga/Fixtures 07 September/Guimaraes B v Leixoes,2014-09-07 16:00:00,2014-09-07 17:51:52,soccer
655,Portuguese Soccer/Segunda Liga/Fixtures 07 September/Tondela v Feirense,2014-09-07 15:00:00,2014-09-07 16:54:18,soccer
656,Romanian Soccer/Liga 1/Fixtures 01 September/Otelul Galati v Rapid Bucharest,2014-09-01 15:30:00,2014-09-01 17:27:05,soccer
657,Romanian Soccer/Liga 1/Fixtures 01 September/Uni Cluj v CSMS Iasi,2014-09-01 18:00:00,2014-09-01 19:56:53,soccer
658,Romanian Soccer/Romanian Liga II/Fixtures 06 September/Academica Arges v Gloria Buzau,2014-09-06 08:00:00,2014-09-06 09:34:13,soccer
659,Romanian Soccer/Romanian Liga III/Fixtures 02 September/AFC Astra II v CS Concordia Chiajna II,2014-09-02 14:00:00,2014-09-02 15:51:46,soccer
660,Russian Soccer/Russian Division 1/Fixtures 07 September/Gazovik v FC Sakhalin,2014-09-07 11:00:00,2014-09-07 12:51:28,soccer
661,Russian Soccer/Russian Division 1/Fixtures 07 September/Khimik Dzerzhinsk v Sibir,2014-09-07 11:00:00,2014-09-07 12:50:36,soccer
662,Russian Soccer/Russian Division 1/Fixtures 07 September/SKA-Energiya v Shinnik,2014-09-07 04:00:00,2014-09-07 06:03:38,soccer
663,Russian Soccer/Russian Division 1/Fixtures 07 September/Tomsk v Tosno,2014-09-07 12:00:00,2014-09-07 13:38:40,soccer
664,Russian Soccer/Russian Division 1/Fixtures 07 September/Yenisey Krasnoyarsk v Volga Nyzhnyi Novgorod,2014-09-07 11:00:00,2014-09-07 12:53:52,soccer
665,Saudi Arabian Soccer/Saudi Division 1/Fixtures 05 September/Al-Wahda (KSA) v Abha Club,2014-09-05 16:10:00,2014-09-05 18:06:40,soccer
666,Scottish Soccer/SPFL Development League/Fixtures 02 September / Dundee FC (youth) v Dundee Utd (Youth),2014-09-02 18:00:00,2014-09-02 19:48:41,soccer
667,Scottish Soccer/SPFL Development League/Fixtures 02 September / Partick (Youth) v St Johnstone (Youth),2014-09-02 18:00:00,2014-09-02 19:41:23,soccer
668,Scottish Soccer/Scottish Challenge Cup/Fixtures 06 September/Peterhead v Livingston,2014-09-06 14:00:00,2014-09-06 15:52:52,soccer
669,Singaporean Soccer/Singapore Prime League/Fixtures 04 September/Warriors (Res) v Hougang Utd (Res),2014-09-04 11:30:00,2014-09-04 13:24:13,soccer
670,Singaporean Soccer/Singapore S League/Fixtures 02 September/Hougang Utd v Harimau Muda B,2014-09-02 11:30:00,2014-09-02 13:27:24,soccer
671,Singaporean Soccer/Singapore S League/Fixtures 05 September/Harimau Muda B v Balestier Khalsa,2014-09-05 12:45:00,2014-09-05 14:41:31,soccer
672,Slovakian Soccer/1. Liga East/Fixtures 07 September/Lokomotiv Kosice v Dolny Kubin,2014-09-07 13:30:00,2014-09-07 15:22:21,soccer
673,Slovakian Soccer/Slovakian Cup/Fixtures 03 September/Maj Cernova v Banska Bystrica,2014-09-03 14:00:00,2014-09-03 15:45:53,soccer
674,Slovakian Soccer/Slovakian U19 League/Fixtures 03 September/Z Michalovce U19 v MFK Ruzomberok U19,2014-09-03 13:00:00,2014-09-03 14:46:43,soccer
675,South Korean Soccer/K League/Fixtures 06 September/Jeonbuk Motors v Sangju Sangmu,2014-09-06 07:00:00,2014-09-06 09:03:50,soccer
676,South Korean Soccer/K League/Fixtures 06 September/Seongnam Ilhwa v Incheon Utd,2014-09-06 08:00:00,2014-09-06 09:54:11,soccer
677,South Korean Soccer/K League/Fixtures 07 September/Ulsan Hyundai Horang-i v Gyeongnam,2014-09-07 08:00:00,2014-09-07 09:48:52,soccer
678,Spanish Soccer/Segunda Division/Fixtures 06 September/Albacete v Sporting Gijon,2014-09-06 16:00:00,2014-09-06 17:50:14,soccer
679,Spanish Soccer/Segunda Division/Fixtures 06 September/Osasuna v Alaves,2014-09-06 16:15:00,2014-09-06 18:05:31,soccer
680,Spanish Soccer/Segunda Division/Fixtures 06 September/Recreativo Huelva v Llagostera,2014-09-06 14:00:00,2014-09-06 15:50:50,soccer
681,Spanish Soccer/Segunda Division/Fixtures 06 September/Sabadell v Numancia,2014-09-06 17:00:00,2014-09-06 18:50:38,soccer
682,Spanish Soccer/Segunda Division/Fixtures 07 September/Barcelona B v Zaragoza,2014-09-07 17:00:00,2014-09-07 18:25:18,soccer
683,Spanish Soccer/Segunda Division/Fixtures 07 September/Ponferradina v Betis,2014-09-07 10:00:00,2014-09-07 11:13:08,soccer
684,Spanish Soccer/Segunda Division/Fixtures 07 September/Valladolid v Racing Santander,2014-09-07 16:15:00,2014-09-07 18:06:16,soccer
685,Spanish Soccer/Spanish Copa Federacion/Fixtures 03 September/CD Llosetense v Binissalem,2014-09-03 17:00:00,2014-09-03 18:35:38,soccer
686,Spanish Soccer/Spanish Cup/Fixtures 03 September/Somozas v Varea,2014-09-03 16:00:00,2014-09-03 18:10:48,soccer
687,Spanish Soccer/Tercera Division/Fixtures 06 September/CD Llosetense v CE Constancia,2014-09-06 17:00:00,2014-09-06 18:52:51,soccer
688,Spanish Soccer/Tercera Division/Fixtures 06 September/Manacor v Atletico Rafal,2014-09-06 16:30:00,2014-09-06 18:24:19,soccer
689,Spanish Soccer/Tercera Division/Fixtures 06 September/Real Madrid C v Alcobendas Sport,2014-09-06 17:00:00,2014-09-06 18:54:49,soccer
690,Spanish Soccer/Tercera Division/Fixtures 06 September/Sevilla FC III v AD Ceuta FC,2014-09-06 10:30:00,2014-09-06 12:28:09,soccer
691,Spanish Soccer/Tercera Division/Fixtures 07 September/Atl Madrid III v Colmenar Viejo,2014-09-07 08:00:00,2014-09-07 08:27:43,soccer
692,Spanish Soccer/Tercera Division/Fixtures 07 September/Huercal-Overa CF v AD Caravaca Vera Cruz,2014-09-07 17:30:00,2014-09-07 19:21:09,soccer
693,Specials/Player Next Club Specials,2014-09-01 22:00:00,2014-09-02 00:40:03,soccer
694,Swedish Soccer/Superettan/Fixtures 01 September/Sundsvall v Assyriska,2014-09-01 17:20:00,2014-09-01 19:11:13,soccer
695,Swedish Soccer/Superettan/Fixtures 02 September/Syrianska FC v GAIS,2014-09-02 17:20:00,2014-09-02 18:38:14,soccer
696,Swedish Soccer/Swedish Cup/Fixtures 04 September/Norrby IF v GAIS,2014-09-04 17:00:00,2014-09-04 18:52:51,soccer
697,Swedish Soccer/Swedish Div 1 Norra/Fixtures 01 September/Vasteras SK v IK Brage,2014-09-01 17:00:00,2014-09-01 18:54:56,soccer
698,Swedish Soccer/Swedish Div 1 Norra/Fixtures 06 September/IK Frej v Nykopings BIS,2014-09-06 14:00:00,2014-09-06 15:51:42,soccer
699,Swedish Soccer/Swedish Div 1 Sodra/Fixtures 07 September/Trelleborgs v Qviding,2014-09-07 15:00:00,2014-09-07 16:49:52,soccer
700,Swedish Soccer/Swedish Division 2/Fixtures 05 September/Hassleholms v Limhamn Bunkeflo,2014-09-05 18:00:00,2014-09-05 19:49:21,soccer
701,Swedish Soccer/Swedish Division 2/Fixtures 06 September/Kvarnby v Prespa Birlik,2014-09-06 12:00:00,2014-09-06 12:47:36,soccer
702,Swiss Soccer/Swiss Challenge League/Fixtures 01 September/Schaffhausen v Winterthur,2014-09-01 17:45:00,2014-09-01 18:58:38,soccer
703,U19 Internationals/AFF U19 Championship/Fixtures 05 September / Vietnam U19 v Australia U19,2014-09-05 12:00:00,2014-09-05 13:57:52,soccer
704,U21 Euro Championship/Qualifiers/Fixtures 03 September / Azerbaijan U21 v Israel U21,2014-09-03 14:00:00,2014-09-03 15:53:52,soccer
705,U21 Euro Championship/Qualifiers/Fixtures 03 September / Estonia U21 v Bulgaria U21,2014-09-03 16:00:00,2014-09-03 17:23:03,soccer
706,U21 Euro Championship/Qualifiers/Fixtures 03 September / Latvia U21 v Croatia U21,2014-09-03 14:00:00,2014-09-03 15:08:55,soccer
707,U21 Euro Championship/Qualifiers/Fixtures 03 September/Denmark U21 v Russia U21,2014-09-03 16:00:00,2014-09-03 17:50:14,soccer
708,U21 Euro Championship/Qualifiers/Fixtures 03 September/Iceland U21 v Armenia U21,2014-09-03 16:30:00,2014-09-03 17:17:13,soccer
709,U21 Euro Championship/Qualifiers/Fixtures 04 September / Netherlands U21 v Georgia U21,2014-09-04 16:30:00,2014-09-04 18:26:02,soccer
710,U21 Euro Championship/Qualifiers/Fixtures 04 September / Slovakia U21 v Scotland U21,2014-09-04 18:30:00,2014-09-04 20:24:44,soccer
711,U21 Euro Championship/Qualifiers/Fixtures 04 September/Hungary U21 v Spain U21,2014-09-04 14:00:00,2014-09-04 15:49:22,soccer
712,U21 Euro Championship/Qualifiers/Fixtures 04 September/Kazakhstan U21 v France U21,2014-09-04 14:15:00,2014-09-04 16:06:00,soccer
713,U21 Euro Championship/Qualifiers/Fixtures 04 September/Norway U21 v Portugal U21,2014-09-04 17:00:00,2014-09-04 18:54:10,soccer
714,U21 Euro Championship/Qualifiers/Fixtures 04 September/Romania U21 v Montenegro U21,2014-09-04 16:30:00,2014-09-04 18:25:26,soccer
715,U21 Euro Championship/Qualifiers/Fixtures 04 September/Ukraine U21 v Switzerland U21,2014-09-04 15:30:00,2014-09-04 17:07:30,soccer
716,U21 Euro Championship/Qualifiers/Fixtures 05 September / Cyprus U21 v Belgium U21,2014-09-05 15:00:00,2014-09-05 16:33:37,soccer
717,U21 Euro Championship/Qualifiers/Fixtures 05 September / Italy U21 v Serbia U21,2014-09-05 19:00:00,2014-09-05 20:56:51,soccer
718,U21 Euro Championship/Qualifiers/Fixtures 05 September/Austria U21 v Bosnia U21,2014-09-05 18:30:00,2014-09-05 20:22:46,soccer
719,U21 Euro Championship/Qualifiers/Fixtures 05 September/Finland U21 v Wales U21,2014-09-05 16:00:00,2014-09-05 17:51:28,soccer
720,U21 Euro Championship/Qualifiers/Fixtures 05 September/Germany U21 v Rep of Ireland U21,2014-09-05 16:00:00,2014-09-05 17:51:13,soccer
721,U21 Euro Championship/Qualifiers/Fixtures 05 September/Italy U21 v Serbia U21,2014-09-05 19:00:00,2014-09-05 20:58:00,soccer
722,U21 Euro Championship/Qualifiers/Fixtures 05 September/Lithuania U21 v England U21,2014-09-05 16:00:00,2014-09-05 17:50:22,soccer
723,U21 Euro Championship/Qualifiers/Fixtures 05 September/Sweden U21 v Greece U21,2014-09-05 16:00:00,2014-09-05 17:51:13,soccer
724,U21 Internationals/Fixtures 04 September / Belarus U21 v Liechtenstein U21,2014-09-04 14:00:00,2014-09-04 15:36:12,soccer
725,U23 Internationals/Fixtures 06 September/Morocco U23 v Egypt U23,2014-09-06 19:00:00,2014-09-06 20:55:10,soccer
726,Ukrainian Soccer/Ukrainian Druha Liga/Fixtures 01 September/Enerhiya Nova Kakhovka v Obolon-Brovar,2014-09-01 14:00:00,2014-09-01 15:53:36,soccer
727,Ukrainian Soccer/Ukrainian Druha Liga/Fixtures 01 September/Real Pharm Ovidiopol v FK Makiyivvuhillya,2014-09-01 14:30:00,2014-09-01 16:24:26,soccer
728,Ukrainian Soccer/Ukrainian U19 League/Fixtures 03 September/FC Karpaty Lviv U19 v FK H-Z Uzh. U19,2014-09-03 13:00:00,2014-09-03 14:26:37,soccer
729,Ukrainian Soccer/Ukrainian U19 League/Fixtures 03 September/FC Vorskla Poltava U19 v Dnipro U19,2014-09-03 14:00:00,2014-09-03 15:27:51,soccer
730,Ukrainian Soccer/Ukrainian U19 League/Fixtures 03 September/FC Zorya Luhansk U19 v FC Olimpik Donetsk U19,2014-09-03 12:00:00,2014-09-03 13:14:36,soccer
731,Ukrainian Soccer/Ukrainian U19 League/Fixtures 03 September/Metallist Kharkiv U19 v Odessa U19,2014-09-03 13:30:00,2014-09-03 15:24:10,soccer
732,Uruguayan Soccer/Uruguayan Primera/Fixtures 06 September/Defensor Sporting v Penarol,2014-09-06 18:00:00,2014-09-06 19:59:20,soccer
733,Uzbekistan Soccer/1st Division - Promotion Round/Fixtures 04 September/FK Kokand 1912 v FK Alanga Koson,2014-09-04 12:00:00,2014-09-04 13:54:41,soccer
734,WNBA 2014/Fixtures 01 September/Indiana @ Chicago,2014-09-01 20:00:00,2014-09-01 22:53:36,basket
735,WNBA 2014/Fixtures 02 September/Minnesota @ Phoenix,2014-09-03 02:00:00,2014-09-03 03:59:44,basket
736,WNBA 2014/Fixtures 03 September/Chicago @ Indiana,2014-09-03 23:00:00,2014-09-04 01:08:20,basket
737,WNBA 2014/Games 07 September/Chicago @ Phoenix,2014-09-07 19:30:00,2014-09-07 21:28:37,basket
738,Welsh Soccer/Welsh Premier League/Fixtures 06 September/Newtown v Prestatyn,2014-09-06 13:30:00,2014-09-06 15:25:28,soccer
739,Womens Soccer/BeNe League/Fixtures 02 September / Anderlecht (W) v OH Leuven (W),2014-09-02 18:30:00,2014-09-02 19:18:09,soccer
740,Womens Soccer/BeNe League/Fixtures 02 September / Twente (W) v Ajax (W),2014-09-02 16:30:00,2014-09-02 18:24:00,soccer
741,Womens Soccer/English Womens Super League/Fixtures 04 September / Everton (W) v Liverpool (W),2014-09-04 18:30:00,2014-09-04 20:27:04,soccer
742,Womens Soccer/Estonian Meistriliiga Women/Fixtures 01 September / Parnu (W) v Tammeka Tartu ( W),2014-09-01 15:00:00,2014-09-01 16:50:58,soccer
743,Womens Soccer/Superliga (women)/Fixtures 06 September / Fundacion Albacete (W) v Sevilla FC (W),2014-09-06 17:30:00,2014-09-06 19:20:58,soccer
744,Womens Soccer/Superliga (women)/Fixtures 07 September / Barcelona (W) v Collerense (W),2014-09-07 10:00:00,2014-09-07 12:02:35,soccer
